comp_name,stock_id,chg_stock_id
金融街,SZ000402,sz.000402
新大正,SZ002968,sz.002968
华如科技,SZ301302,sz.301302
厦门银行,SH601187,sh.601187
大洋电机,SZ002249,sz.002249
乾景园林,SH603778,sh.603778
滨化股份,SH601678,sh.601678
奇正藏药,SZ002287,sz.002287
万马科技,SZ300698,sz.300698
神农集团,SH605296,sh.605296
涛涛车业,SZ301345,sz.301345
金河生物,SZ002688,sz.002688
立新能源,SZ001258,sz.001258
科信技术,SZ300565,sz.300565
伊戈尔,SZ002922,sz.002922
永艺股份,SH603600,sh.603600
彩虹股份,SH600707,sh.600707
魅视科技,SZ001229,sz.001229
森霸传感,SZ300701,sz.300701
用友网络,SH600588,sh.600588
宝胜股份,SH600973,sh.600973
广和通,SZ300638,sz.300638
城建发展,SH600266,sh.600266
嘉泽新能,SH601619,sh.601619
恒立实业,SZ000622,sz.000622
哈铁科技,SH688459,sh.688459
上海环境,SH601200,sh.601200
美达股份,SZ000782,sz.000782
吉峰科技,SZ300022,sz.300022
大禹节水,SZ300021,sz.300021
木林森,SZ002745,sz.002745
美锦能源,SZ000723,sz.000723
春兰股份,SH600854,sh.600854
奥翔药业,SH603229,sh.603229
金发科技,SH600143,sh.600143
西大门,SH605155,sh.605155
北京银行,SH601169,sh.601169
镇海股份,SH603637,sh.603637
北巴传媒,SH600386,sh.600386
孚日股份,SZ002083,sz.002083
中电环保,SZ300172,sz.300172
燕京啤酒,SZ000729,sz.000729
康尼机电,SH603111,sh.603111
富奥股份,SZ000030,sz.000030
TCL科技,SZ000100,sz.000100
莱宝高科,SZ002106,sz.002106
金城医药,SZ300233,sz.300233
龙泉股份,SZ002671,sz.002671
国光股份,SZ002749,sz.002749
青岛食品,SZ001219,sz.001219
今创集团,SH603680,sh.603680
东风股份,SH601515,sh.601515
玉马遮阳,SZ300993,sz.300993
军信股份,SZ301109,sz.301109
仕净科技,SZ301030,sz.301030
金地集团,SH600383,sh.600383
上海三毛,SH600689,sh.600689
倍加洁,SH603059,sh.603059
三木集团,SZ000632,sz.000632
惠达卫浴,SH603385,sh.603385
华塑股份,SH600935,sh.600935
科翔股份,SZ300903,sz.300903
丰立智能,SZ301368,sz.301368
东兴证券,SH601198,sh.601198
澄天伟业,SZ300689,sz.300689
华尔泰,SZ001217,sz.001217
片仔癀,SH600436,sh.600436
卧龙电驱,SH600580,sh.600580
首华燃气,SZ300483,sz.300483
宝色股份,SZ300402,sz.300402
中航沈飞,SH600760,sh.600760
中船防务,SH600685,sh.600685
中信海直,SZ000099,sz.000099
五洲交通,SH600368,sh.600368
华骐环保,SZ300929,sz.300929
神剑股份,SZ002361,sz.002361
迪阿股份,SZ301177,sz.301177
京粮控股,SZ000505,sz.000505
浙大网新,SH600797,sh.600797
华达科技,SH603358,sh.603358
顺钠股份,SZ000533,sz.000533
中坚科技,SZ002779,sz.002779
广汇物流,SH600603,sh.600603
宜宾纸业,SH600793,sh.600793
宇信科技,SZ300674,sz.300674
水发燃气,SH603318,sh.603318
三全食品,SZ002216,sz.002216
万科A,SZ000002,sz.000002
煌上煌,SZ002695,sz.002695
星网宇达,SZ002829,sz.002829
新乳业,SZ002946,sz.002946
塔牌集团,SZ002233,sz.002233
中信重工,SH601608,sh.601608
安克创新,SZ300866,sz.300866
闰土股份,SZ002440,sz.002440
财通证券,SH601108,sh.601108
贵州燃气,SH600903,sh.600903
中原证券,SH601375,sh.601375
超频三,SZ300647,sz.300647
华宏科技,SZ002645,sz.002645
博思软件,SZ300525,sz.300525
动力B股,SH900920,sh.900920
利尔化学,SZ002258,sz.002258
顶固集创,SZ300749,sz.300749
汇宇制药-W,SH688553,sh.688553
金花股份,SH600080,sh.600080
康缘药业,SH600557,sh.600557
普瑞眼科,SZ301239,sz.301239
威帝股份,SH603023,sh.603023
三孚股份,SH603938,sh.603938
凯龙高科,SZ300912,sz.300912
西南证券,SH600369,sh.600369
三友医疗,SH688085,sh.688085
蓝科高新,SH601798,sh.601798
安科瑞,SZ300286,sz.300286
新天科技,SZ300259,sz.300259
迈瑞医疗,SZ300760,sz.300760
中银证券,SH601696,sh.601696
元道通信,SZ301139,sz.301139
益客食品,SZ301116,sz.301116
恒泰艾普,SZ300157,sz.300157
联发股份,SZ002394,sz.002394
深粮B,SZ200019,sz.200019
粤宏远A,SZ000573,sz.000573
亚邦股份,SH603188,sh.603188
重庆燃气,SH600917,sh.600917
天普股份,SH605255,sh.605255
大西洋,SH600558,sh.600558
北大医药,SZ000788,sz.000788
精华制药,SZ002349,sz.002349
博闻科技,SH600883,sh.600883
汇洁股份,SZ002763,sz.002763
向日葵,SZ300111,sz.300111
名家汇,SZ300506,sz.300506
楚天高速,SH600035,sh.600035
福日电子,SH600203,sh.600203
顺发恒业,SZ000631,sz.000631
天新药业,SH603235,sh.603235
华茂股份,SZ000850,sz.000850
国投资本,SH600061,sh.600061
联影医疗,SH688271,sh.688271
国新B股,SH900913,sh.900913
博汇股份,SZ300839,sz.300839
越秀资本,SZ000987,sz.000987
申达股份,SH600626,sh.600626
威尔药业,SH603351,sh.603351
飞力达,SZ300240,sz.300240
哈尔斯,SZ002615,sz.002615
戎美股份,SZ301088,sz.301088
国海证券,SZ000750,sz.000750
中光学,SZ002189,sz.002189
环旭电子,SH601231,sh.601231
中科海讯,SZ300810,sz.300810
国元证券,SZ000728,sz.000728
新大陆,SZ000997,sz.000997
长航凤凰,SZ000520,sz.000520
祥鑫科技,SZ002965,sz.002965
京威股份,SZ002662,sz.002662
森特股份,SH603098,sh.603098
物产环能,SH603071,sh.603071
东瑞股份,SZ001201,sz.001201
中原环保,SZ000544,sz.000544
国电南瑞,SH600406,sh.600406
海星股份,SH603115,sh.603115
晶科能源,SH688223,sh.688223
光启技术,SZ002625,sz.002625
亿利达,SZ002686,sz.002686
隆基绿能,SH601012,sh.601012
泰豪科技,SH600590,sh.600590
东方盛虹,SZ000301,sz.000301
利民股份,SZ002734,sz.002734
格力电器,SZ000651,sz.000651
养元饮品,SH603156,sh.603156
美亚光电,SZ002690,sz.002690
农业银行,SH601288,sh.601288
东莞控股,SZ000828,sz.000828
汉商集团,SH600774,sh.600774
莱绅通灵,SH603900,sh.603900
朗科智能,SZ300543,sz.300543
双汇发展,SZ000895,sz.000895
毅昌科技,SZ002420,sz.002420
南极光,SZ300940,sz.300940
道森股份,SH603800,sh.603800
捷强装备,SZ300875,sz.300875
龙江交通,SH601188,sh.601188
南微医学,SH688029,sh.688029
上海谊众,SH688091,sh.688091
国邦医药,SH605507,sh.605507
锦鸡股份,SZ300798,sz.300798
农发种业,SH600313,sh.600313
浙江医药,SH600216,sh.600216
中光防雷,SZ300414,sz.300414
圣元环保,SZ300867,sz.300867
新天绿能,SH600956,sh.600956
正和生态,SH605069,sh.605069
海欣B股,SH900917,sh.900917
际华集团,SH601718,sh.601718
亚盛集团,SH600108,sh.600108
安联锐视,SZ301042,sz.301042
第一创业,SZ002797,sz.002797
卓越新能,SH688196,sh.688196
鸿远电子,SH603267,sh.603267
龙利得,SZ300883,sz.300883
景峰医药,SZ000908,sz.000908
亚通股份,SH600692,sh.600692
漱玉平民,SZ301017,sz.301017
武汉控股,SH600168,sh.600168
湖南发展,SZ000722,sz.000722
永安林业,SZ000663,sz.000663
新金路,SZ000510,sz.000510
大众公用,SH600635,sh.600635
联美控股,SH600167,sh.600167
成飞集成,SZ002190,sz.002190
沪农商行,SH601825,sh.601825
南京证券,SH601990,sh.601990
原尚股份,SH603813,sh.603813
山西证券,SZ002500,sz.002500
迎丰股份,SH605055,sh.605055
东北制药,SZ000597,sz.000597
浪潮软件,SH600756,sh.600756
天壕环境,SZ300332,sz.300332
锦浪科技,SZ300763,sz.300763
天风证券,SH601162,sh.601162
华鑫股份,SH600621,sh.600621
荣泰健康,SH603579,sh.603579
浔兴股份,SZ002098,sz.002098
海峡环保,SH603817,sh.603817
海利得,SZ002206,sz.002206
超图软件,SZ300036,sz.300036
华人健康,SZ301408,sz.301408
克明食品,SZ002661,sz.002661
好莱客,SH603898,sh.603898
恒天海龙,SZ000677,sz.000677
日出东方,SH603366,sh.603366
国创高新,SZ002377,sz.002377
联泰环保,SH603797,sh.603797
华邦健康,SZ002004,sz.002004
安源煤业,SH600397,sh.600397
宏昌电子,SH603002,sh.603002
瑞晨环保,SZ301273,sz.301273
海源复材,SZ002529,sz.002529
亿通科技,SZ300211,sz.300211
宁沪高速,SH600377,sh.600377
盈康生命,SZ300143,sz.300143
常山药业,SZ300255,sz.300255
益盛药业,SZ002566,sz.002566
拉芳家化,SH603630,sh.603630
华兰股份,SZ301093,sz.301093
中南股份,SZ000717,sz.000717
新元科技,SZ300472,sz.300472
纳川股份,SZ300198,sz.300198
航亚科技,SH688510,sh.688510
杰创智能,SZ301248,sz.301248
中粮糖业,SH600737,sh.600737
航天彩虹,SZ002389,sz.002389
爱康科技,SZ002610,sz.002610
柯力传感,SH603662,sh.603662
苏博特,SH603916,sh.603916
韩建河山,SH603616,sh.603616
尤安设计,SZ300983,sz.300983
美丽生态,SZ000010,sz.000010
雪迪龙,SZ002658,sz.002658
迪威迅,SZ300167,sz.300167
电子城,SH600658,sh.600658
金春股份,SZ300877,sz.300877
豫园股份,SH600655,sh.600655
河化股份,SZ000953,sz.000953
京基智农,SZ000048,sz.000048
富春股份,SZ300299,sz.300299
同力日升,SH605286,sh.605286
美的集团,SZ000333,sz.000333
洪通燃气,SH605169,sh.605169
新坐标,SH603040,sh.603040
华西证券,SZ002926,sz.002926
中国人保,SH601319,sh.601319
澳弘电子,SH605058,sh.605058
丽尚国潮,SH600738,sh.600738
中辰股份,SZ300933,sz.300933
金道科技,SZ301279,sz.301279
通化金马,SZ000766,sz.000766
深华发B,SZ200020,sz.200020
清越科技,SH688496,sh.688496
豪迈科技,SZ002595,sz.002595
汇鸿集团,SH600981,sh.600981
神马股份,SH600810,sh.600810
长虹美菱,SZ000521,sz.000521
大龙地产,SH600159,sh.600159
大中矿业,SZ001203,sz.001203
德才股份,SH605287,sh.605287
牧原股份,SZ002714,sz.002714
大有能源,SH600403,sh.600403
埃夫特-U,SH688165,sh.688165
上工申贝,SH600843,sh.600843
粤高速A,SZ000429,sz.000429
百傲化学,SH603360,sh.603360
中再资环,SH600217,sh.600217
欢瑞世纪,SZ000892,sz.000892
雷科防务,SZ002413,sz.002413
中体产业,SH600158,sh.600158
平潭发展,SZ000592,sz.000592
矩子科技,SZ300802,sz.300802
仙鹤股份,SH603733,sh.603733
三联虹普,SZ300384,sz.300384
商络电子,SZ300975,sz.300975
海程邦达,SH603836,sh.603836
金埔园林,SZ301098,sz.301098
慧博云通,SZ301316,sz.301316
智飞生物,SZ300122,sz.300122
中来股份,SZ300393,sz.300393
江苏阳光,SH600220,sh.600220
风神股份,SH600469,sh.600469
共创草坪,SH605099,sh.605099
隆鑫通用,SH603766,sh.603766
海宁皮城,SZ002344,sz.002344
两面针,SH600249,sh.600249
合众思壮,SZ002383,sz.002383
英特集团,SZ000411,sz.000411
润阳科技,SZ300920,sz.300920
帅丰电器,SH605336,sh.605336
渤海轮渡,SH603167,sh.603167
源飞宠物,SZ001222,sz.001222
海控B股,SH900945,sh.900945
祖名股份,SZ003030,sz.003030
蓝丰生化,SZ002513,sz.002513
帝欧家居,SZ002798,sz.002798
中持股份,SH603903,sh.603903
三元生物,SZ301206,sz.301206
盛路通信,SZ002446,sz.002446
浙江美大,SZ002677,sz.002677
节能国祯,SZ300388,sz.300388
神力股份,SH603819,sh.603819
东方雨虹,SZ002271,sz.002271
万盛股份,SH603010,sh.603010
泸天化,SZ000912,sz.000912
裕同科技,SZ002831,sz.002831
亚厦股份,SZ002375,sz.002375
德美化工,SZ002054,sz.002054
上海医药,SH601607,sh.601607
光明地产,SH600708,sh.600708
欣贺股份,SZ003016,sz.003016
华研精机,SZ301138,sz.301138
福莱新材,SH605488,sh.605488
海伦钢琴,SZ300329,sz.300329
津滨发展,SZ000897,sz.000897
爱施德,SZ002416,sz.002416
中无人机,SH688297,sh.688297
兰卫医学,SZ301060,sz.301060
安迪苏,SH600299,sh.600299
铂力特,SH688333,sh.688333
老凤祥B,SH900905,sh.900905
锦龙股份,SZ000712,sz.000712
精达股份,SH600577,sh.600577
华纳药厂,SH688799,sh.688799
亚泰集团,SH600881,sh.600881
远大智能,SZ002689,sz.002689
歌力思,SH603808,sh.603808
药明康德,SH603259,sh.603259
花园生物,SZ300401,sz.300401
安道麦A,SZ000553,sz.000553
灿勤科技,SH688182,sh.688182
亚威股份,SZ002559,sz.002559
润丰股份,SZ301035,sz.301035
冠捷科技,SZ000727,sz.000727
东土科技,SZ300353,sz.300353
郑州银行,SZ002936,sz.002936
设计总院,SH603357,sh.603357
张家港行,SZ002839,sz.002839
安彩高科,SH600207,sh.600207
普洛药业,SZ000739,sz.000739
狮头股份,SH600539,sh.600539
贝因美,SZ002570,sz.002570
幸福蓝海,SZ300528,sz.300528
国茂股份,SH603915,sh.603915
大豪科技,SH603025,sh.603025
锋龙股份,SZ002931,sz.002931
天合光能,SH688599,sh.688599
电声股份,SZ300805,sz.300805
透景生命,SZ300642,sz.300642
西部证券,SZ002673,sz.002673
优彩资源,SZ002998,sz.002998
海科B,SH900938,sh.900938
华升股份,SH600156,sh.600156
翰宇药业,SZ300199,sz.300199
万和电气,SZ002543,sz.002543
胜利精密,SZ002426,sz.002426
世纪瑞尔,SZ300150,sz.300150
远大控股,SZ000626,sz.000626
圣泉集团,SH605589,sh.605589
赛科希德,SH688338,sh.688338
泰格医药,SZ300347,sz.300347
龙洲股份,SZ002682,sz.002682
威龙股份,SH603779,sh.603779
万邦达,SZ300055,sz.300055
海螺新材,SZ000619,sz.000619
华润三九,SZ000999,sz.000999
川恒股份,SZ002895,sz.002895
百洋股份,SZ002696,sz.002696
中国太保,SH601601,sh.601601
白云山,SH600332,sh.600332
兆威机电,SZ003021,sz.003021
新华医疗,SH600587,sh.600587
达实智能,SZ002421,sz.002421
海印股份,SZ000861,sz.000861
苏能股份,SH600925,sh.600925
锐明技术,SZ002970,sz.002970
三一重工,SH600031,sh.600031
巨力索具,SZ002342,sz.002342
海欣股份,SH600851,sh.600851
惠发食品,SH603536,sh.603536
华康股份,SH605077,sh.605077
舒华体育,SH605299,sh.605299
力鼎光电,SH605118,sh.605118
渤海租赁,SZ000415,sz.000415
弘业股份,SH600128,sh.600128
达华智能,SZ002512,sz.002512
冠农股份,SH600251,sh.600251
古井贡B,SZ200596,sz.200596
秦安股份,SH603758,sh.603758
奥园美谷,SZ000615,sz.000615
长江投资,SH600119,sh.600119
新天药业,SZ002873,sz.002873
浩物股份,SZ000757,sz.000757
友邦吊顶,SZ002718,sz.002718
山河智能,SZ002097,sz.002097
力源科技,SH688565,sh.688565
涪陵榨菜,SZ002507,sz.002507
方大B,SZ200055,sz.200055
中兴通讯,SZ000063,sz.000063
华发股份,SH600325,sh.600325
华自科技,SZ300490,sz.300490
蕾奥规划,SZ300989,sz.300989
中亦科技,SZ301208,sz.301208
江中药业,SH600750,sh.600750
通达股份,SZ002560,sz.002560
国新健康,SZ000503,sz.000503
安孚科技,SH603031,sh.603031
瀛通通讯,SZ002861,sz.002861
火炬电子,SH603678,sh.603678
高能环境,SH603588,sh.603588
高斯贝尔,SZ002848,sz.002848
歌华有线,SH600037,sh.600037
联翔股份,SH603272,sh.603272
南方航空,SH600029,sh.600029
锐奇股份,SZ300126,sz.300126
航天动力,SH600343,sh.600343
新华锦,SH600735,sh.600735
吉鑫科技,SH601218,sh.601218
洪兴股份,SZ001209,sz.001209
东方园林,SZ002310,sz.002310
长春高新,SZ000661,sz.000661
洪都航空,SH600316,sh.600316
天房发展,SH600322,sh.600322
华业香料,SZ300886,sz.300886
日久光电,SZ003015,sz.003015
瑜欣电子,SZ301107,sz.301107
昊海生科,SH688366,sh.688366
兖矿能源,SH600188,sh.600188
天顺风能,SZ002531,sz.002531
博世科,SZ300422,sz.300422
中国重工,SH601989,sh.601989
得润电子,SZ002055,sz.002055
深物业B,SZ200011,sz.200011
泰慕士,SZ001234,sz.001234
春光科技,SH603657,sh.603657
闽灿坤B,SZ200512,sz.200512
鲍斯股份,SZ300441,sz.300441
博云新材,SZ002297,sz.002297
津荣天宇,SZ300988,sz.300988
辽宁成大,SH600739,sh.600739
中贝通信,SH603220,sh.603220
华东重机,SZ002685,sz.002685
飞乐音响,SH600651,sh.600651
荃银高科,SZ300087,sz.300087
苏垦农发,SH601952,sh.601952
红宝丽,SZ002165,sz.002165
中科江南,SZ301153,sz.301153
顺灏股份,SZ002565,sz.002565
深粮控股,SZ000019,sz.000019
洪涛股份,SZ002325,sz.002325
天邦食品,SZ002124,sz.002124
明月镜片,SZ301101,sz.301101
信立泰,SZ002294,sz.002294
华设集团,SH603018,sh.603018
四方精创,SZ300468,sz.300468
华锦股份,SZ000059,sz.000059
华资实业,SH600191,sh.600191
利君股份,SZ002651,sz.002651
珠江啤酒,SZ002461,sz.002461
伊泰B股,SH900948,sh.900948
清新环境,SZ002573,sz.002573
胜通能源,SZ001331,sz.001331
申华控股,SH600653,sh.600653
国金证券,SH600109,sh.600109
深桑达A,SZ000032,sz.000032
利群股份,SH601366,sh.601366
创世纪,SZ300083,sz.300083
贝肯能源,SZ002828,sz.002828
新晨科技,SZ300542,sz.300542
国机通用,SH600444,sh.600444
青岛金王,SZ002094,sz.002094
深天马A,SZ000050,sz.000050
博腾股份,SZ300363,sz.300363
珠江股份,SH600684,sh.600684
羚锐制药,SH600285,sh.600285
贵州茅台,SH600519,sh.600519
华新水泥,SH600801,sh.600801
捷顺科技,SZ002609,sz.002609
上能电气,SZ300827,sz.300827
神开股份,SZ002278,sz.002278
必创科技,SZ300667,sz.300667
宏达股份,SH600331,sh.600331
铭普光磁,SZ002902,sz.002902
燕塘乳业,SZ002732,sz.002732
美邦服饰,SZ002269,sz.002269
三丰智能,SZ300276,sz.300276
中交地产,SZ000736,sz.000736
光莆股份,SZ300632,sz.300632
开开B股,SH900943,sh.900943
长园集团,SH600525,sh.600525
东南电子,SZ301359,sz.301359
精进电动-UW,SH688280,sh.688280
南都物业,SH603506,sh.603506
鸿合科技,SZ002955,sz.002955
景兴纸业,SZ002067,sz.002067
华熙生物,SH688363,sh.688363
苏泊尔,SZ002032,sz.002032
嘉寓股份,SZ300117,sz.300117
上海钢联,SZ300226,sz.300226
威星智能,SZ002849,sz.002849
瑞玛精密,SZ002976,sz.002976
爱仕达,SZ002403,sz.002403
北京君正,SZ300223,sz.300223
甘咨询,SZ000779,sz.000779
晓鸣股份,SZ300967,sz.300967
启明星辰,SZ002439,sz.002439
春兴精工,SZ002547,sz.002547
蒙草生态,SZ300355,sz.300355
家联科技,SZ301193,sz.301193
永鼎股份,SH600105,sh.600105
罗莱生活,SZ002293,sz.002293
旷达科技,SZ002516,sz.002516
天茂集团,SZ000627,sz.000627
东宝生物,SZ300239,sz.300239
云赛智联,SH600602,sh.600602
二三四五,SZ002195,sz.002195
黑牡丹,SH600510,sh.600510
厦门信达,SZ000701,sz.000701
大连热电,SH600719,sh.600719
信达地产,SH600657,sh.600657
华夏航空,SZ002928,sz.002928
富邦股份,SZ300387,sz.300387
启迪环境,SZ000826,sz.000826
晨光新材,SH605399,sh.605399
金牛化工,SH600722,sh.600722
健帆生物,SZ300529,sz.300529
兴业股份,SH603928,sh.603928
国际实业,SZ000159,sz.000159
长城科技,SH603897,sh.603897
嘉欣丝绸,SZ002404,sz.002404
多伦科技,SH603528,sh.603528
曲美家居,SH603818,sh.603818
合兴包装,SZ002228,sz.002228
海联讯,SZ300277,sz.300277
新乡化纤,SZ000949,sz.000949
华神科技,SZ000790,sz.000790
绿康生化,SZ002868,sz.002868
立方数科,SZ300344,sz.300344
岩石股份,SH600696,sh.600696
航发控制,SZ000738,sz.000738
鼎信通讯,SH603421,sh.603421
中环装备,SZ300140,sz.300140
大名城,SH600094,sh.600094
中联重科,SZ000157,sz.000157
德力股份,SZ002571,sz.002571
清研环境,SZ301288,sz.301288
久其软件,SZ002279,sz.002279
山东钢铁,SH600022,sh.600022
嘉必优,SH688089,sh.688089
欣龙控股,SZ000955,sz.000955
罗牛山,SZ000735,sz.000735
优宁维,SZ301166,sz.301166
苏宁环球,SZ000718,sz.000718
航天电子,SH600879,sh.600879
华统股份,SZ002840,sz.002840
英科医疗,SZ300677,sz.300677
高伟达,SZ300465,sz.300465
巨轮智能,SZ002031,sz.002031
金溢科技,SZ002869,sz.002869
中航高科,SH600862,sh.600862
伊利股份,SH600887,sh.600887
山东药玻,SH600529,sh.600529
鲁阳节能,SZ002088,sz.002088
海达股份,SZ300320,sz.300320
实丰文化,SZ002862,sz.002862
晨曦航空,SZ300581,sz.300581
三雄极光,SZ300625,sz.300625
冰山冷热,SZ000530,sz.000530
山东墨龙,SZ002490,sz.002490
万祥科技,SZ301180,sz.301180
联诚精密,SZ002921,sz.002921
集友股份,SH603429,sh.603429
中毅达,SH600610,sh.600610
长盈精密,SZ300115,sz.300115
中旗新材,SZ001212,sz.001212
保利发展,SH600048,sh.600048
基蛋生物,SH603387,sh.603387
远方信息,SZ300306,sz.300306
海信视像,SH600060,sh.600060
华菱精工,SH603356,sh.603356
轻纺城,SH600790,sh.600790
绿田机械,SH605259,sh.605259
绿地控股,SH600606,sh.600606
杭叉集团,SH603298,sh.603298
长荣股份,SZ300195,sz.300195
同仁堂,SH600085,sh.600085
华翔股份,SH603112,sh.603112
奥马电器,SZ002668,sz.002668
光洋股份,SZ002708,sz.002708
亿帆医药,SZ002019,sz.002019
华纺股份,SH600448,sh.600448
益佰制药,SH600594,sh.600594
森远股份,SZ300210,sz.300210
先河环保,SZ300137,sz.300137
麒盛科技,SH603610,sh.603610
上海瀚讯,SZ300762,sz.300762
劲嘉股份,SZ002191,sz.002191
陆家嘴,SH600663,sh.600663
甘李药业,SH603087,sh.603087
可靠股份,SZ301009,sz.301009
威海广泰,SZ002111,sz.002111
孩子王,SZ301078,sz.301078
悦达投资,SH600805,sh.600805
深物业A,SZ000011,sz.000011
振华科技,SZ000733,sz.000733
银都股份,SH603277,sh.603277
广联达,SZ002410,sz.002410
华致酒行,SZ300755,sz.300755
中达安,SZ300635,sz.300635
绿的谐波,SH688017,sh.688017
中化岩土,SZ002542,sz.002542
辰安科技,SZ300523,sz.300523
深深房B,SZ200029,sz.200029
盛航股份,SZ001205,sz.001205
索菲亚,SZ002572,sz.002572
太极实业,SH600667,sh.600667
回盛生物,SZ300871,sz.300871
二六三,SZ002467,sz.002467
四川金顶,SH600678,sh.600678
荣安地产,SZ000517,sz.000517
智云股份,SZ300097,sz.300097
掌阅科技,SH603533,sh.603533
重庆港,SH600279,sh.600279
卓郎智能,SH600545,sh.600545
宝兰德,SH688058,sh.688058
金能科技,SH603113,sh.603113
海辰药业,SZ300584,sz.300584
福星股份,SZ000926,sz.000926
棕榈股份,SZ002431,sz.002431
阳光股份,SZ000608,sz.000608
澳柯玛,SH600336,sh.600336
宇新股份,SZ002986,sz.002986
大东南,SZ002263,sz.002263
佳缘科技,SZ301117,sz.301117
武汉凡谷,SZ002194,sz.002194
大名城B,SH900940,sh.900940
祁连山,SH600720,sh.600720
信雅达,SH600571,sh.600571
青云科技-U,SH688316,sh.688316
沪电股份,SZ002463,sz.002463
奥联电子,SZ300585,sz.300585
利安隆,SZ300596,sz.300596
海汽集团,SH603069,sh.603069
威创股份,SZ002308,sz.002308
泰和新材,SZ002254,sz.002254
中金环境,SZ300145,sz.300145
宝立食品,SH603170,sh.603170
密封科技,SZ301020,sz.301020
有方科技,SH688159,sh.688159
锦江B股,SH900934,sh.900934
通达创智,SZ001368,sz.001368
凯普生物,SZ300639,sz.300639
承德露露,SZ000848,sz.000848
禾望电气,SH603063,sh.603063
通达电气,SH603390,sh.603390
欧派家居,SH603833,sh.603833
科力尔,SZ002892,sz.002892
深水规院,SZ301038,sz.301038
格林精密,SZ300968,sz.300968
瑞和股份,SZ002620,sz.002620
恒生电子,SH600570,sh.600570
动力源,SH600405,sh.600405
清水源,SZ300437,sz.300437
千金药业,SH600479,sh.600479
中鲁B,SZ200992,sz.200992
风范股份,SH601700,sh.601700
蓝焰控股,SZ000968,sz.000968
沃华医药,SZ002107,sz.002107
汉缆股份,SZ002498,sz.002498
中国巨石,SH600176,sh.600176
中恒集团,SH600252,sh.600252
海油工程,SH600583,sh.600583
梦洁股份,SZ002397,sz.002397
永和智控,SZ002795,sz.002795
寿仙谷,SH603896,sh.603896
经纬纺机,SZ000666,sz.000666
城投控股,SH600649,sh.600649
延江股份,SZ300658,sz.300658
航天工程,SH603698,sh.603698
启迪设计,SZ300500,sz.300500
三维通信,SZ002115,sz.002115
华测检测,SZ300012,sz.300012
振芯科技,SZ300101,sz.300101
海联金汇,SZ002537,sz.002537
鲁信创投,SH600783,sh.600783
莲花健康,SH600186,sh.600186
国芳集团,SH601086,sh.601086
康盛股份,SZ002418,sz.002418
凌云B股,SH900957,sh.900957
凯旺科技,SZ301182,sz.301182
安达维尔,SZ300719,sz.300719
中科微至,SH688211,sh.688211
星帅尔,SZ002860,sz.002860
聆达股份,SZ300125,sz.300125
慕思股份,SZ001323,sz.001323
南山智尚,SZ300918,sz.300918
新里程,SZ002219,sz.002219
莱美药业,SZ300006,sz.300006
瑞康医药,SZ002589,sz.002589
莱茵生物,SZ002166,sz.002166
山河药辅,SZ300452,sz.300452
恒丰纸业,SH600356,sh.600356
菲达环保,SH600526,sh.600526
冀东水泥,SZ000401,sz.000401
优德精密,SZ300549,sz.300549
飞荣达,SZ300602,sz.300602
卧龙地产,SH600173,sh.600173
加加食品,SZ002650,sz.002650
海天味业,SH603288,sh.603288
华泰股份,SH600308,sh.600308
晶华新材,SH603683,sh.603683
捷昌驱动,SH603583,sh.603583
能科科技,SH603859,sh.603859
中南文化,SZ002445,sz.002445
洛凯股份,SH603829,sh.603829
西麦食品,SZ002956,sz.002956
保税科技,SH600794,sh.600794
凯因科技,SH688687,sh.688687
中源家居,SH603709,sh.603709
宏辉果蔬,SH603336,sh.603336
陆家B股,SH900932,sh.900932
华侨城A,SZ000069,sz.000069
宋都股份,SH600077,sh.600077
建发股份,SH600153,sh.600153
复旦复华,SH600624,sh.600624
外高桥,SH600648,sh.600648
阳光乳业,SZ001318,sz.001318
桐昆股份,SH601233,sh.601233
仁智股份,SZ002629,sz.002629
深圳华强,SZ000062,sz.000062
国中水务,SH600187,sh.600187
富森美,SZ002818,sz.002818
佳隆股份,SZ002495,sz.002495
银座股份,SH600858,sh.600858
万集科技,SZ300552,sz.300552
皇庭B,SZ200056,sz.200056
安道麦B,SZ200553,sz.200553
天迈科技,SZ300807,sz.300807
华鼎股份,SH601113,sh.601113
文科园林,SZ002775,sz.002775
皇氏集团,SZ002329,sz.002329
百达精工,SH603331,sh.603331
中国天楹,SZ000035,sz.000035
久量股份,SZ300808,sz.300808
汤臣倍健,SZ300146,sz.300146
红日药业,SZ300026,sz.300026
中元股份,SZ300018,sz.300018
圆通速递,SH600233,sh.600233
冠龙节能,SZ301151,sz.301151
中超控股,SZ002471,sz.002471
盛德鑫泰,SZ300881,sz.300881
华夏幸福,SH600340,sh.600340
智慧农业,SZ000816,sz.000816
粤桂股份,SZ000833,sz.000833
华海药业,SH600521,sh.600521
全通教育,SZ300359,sz.300359
清源股份,SH603628,sh.603628
毕得医药,SH688073,sh.688073
中粮科技,SZ000930,sz.000930
天润乳业,SH600419,sh.600419
晋控煤业,SH601001,sh.601001
瑞德智能,SZ301135,sz.301135
金鸿顺,SH603922,sh.603922
格力地产,SH600185,sh.600185
华伍股份,SZ300095,sz.300095
山鹰国际,SH600567,sh.600567
南凌科技,SZ300921,sz.300921
南岭民爆,SZ002096,sz.002096
杭州高新,SZ300478,sz.300478
海南橡胶,SH601118,sh.601118
